,docid,hot,thank,gift,contr,views,article,patient1,period,treat
367,http://fangzhongyi.haodf.com/,4.7,77,442,62801,2469302,18,5509,1,0
368,http://drlvzheng.haodf.com/,4.3,163,1506,110021,10898116,26,2649,1,0
369,http://guoqinwei.haodf.com/,5,242,1661,120910,6758494,17,7644,1,0
370,http://huidong01.haodf.com/,4.8,237,967,203024,10065235,76,6049,1,0
371,http://huayinghui.haodf.com/,4.8,166,749,169863,10194875,95,8749,1,0
373,http://jiangningyi.haodf.com/,4.9,320,2161,309197,15897646,48,19754,1,0
374,http://rjchengang.haodf.com/,4.5,80,541,59520,3105624,10,4734,1,0
375,http://liangh1688.haodf.com/,4.4,155,1774,269747,22869116,91,15442,1,0
376,http://shibaogang0622.haodf.com/,3.5,3,37,39090,536018,30,2661,1,0
114,http://zhaochob.haodf.com/,5,254,2101,120256,5549595,86,4596,2,0
215,http://lizhuyi.haodf.com/,4.8,131,393,74764,4030105,9,4446,2,0
36,http://bmusunnyw.haodf.com/,4.8,185,250,30280,3393648,5,3712,2,0
410,http://wangshuang2013.haodf.com/,4.7,78,1014,45285,908921,22,1299,2,0
510,http://yuanyun1.haodf.com/,4.7,221,1111,153186,10527646,110,7210,2,0
610,http://bjdlct.haodf.com/,4.5,52,383,34985,839420,12,1858,2,0
710,http://luzhq.haodf.com/,4.3,23,243,52057,4739182,85,4063,2,0
810,http://majinghong.haodf.com/,4.2,19,72,15895,980613,6,1660,2,0
910,http://xiaopingwang.haodf.com/,4.2,39,218,66000,7773784,65,7458,2,0
1010,http://liliuyi.haodf.com/,4,9,46,11478,1032494,79,1096,2,0
1110,http://tbd1999ht.haodf.com/,4.7,107,1144,127505,3186824,7,10483,2,0
1210,http://yaoshukun.haodf.com/,4.5,73,174,57400,6868580,10,5734,2,0
1310,http://yuj123.haodf.com/,4.5,101,493,168028,14778702,424,11846,2,0
1410,http://yuli1995.haodf.com/,4.4,112,414,99062,7987364,11,8453,2,0
152,http://sunweihao.haodf.com/,5,38,120,36595,5387440,14,4910,2,0
1610,http://tanhua2010.haodf.com/,3.8,20,56,32211,2904401,22,1952,2,0
176,http://drsun.haodf.com/,4.7,66,226,53651,4554821,37,5039,2,0
184,http://shuwang999.haodf.com/,4.4,186,2073,181397,14120139,11,6056,2,0
1910,http://xcxhs.haodf.com/,4.2,18,233,31248,764246,9,2741,2,0
204,http://jianghongwei.haodf.com/,3.8,4,39,14662,1966973,159,915,2,0
216,http://litianwang.haodf.com/,4.9,218,795,71160,1706789,25,3949,2,0
2210,http://drguoqiang.haodf.com/,4.5,72,221,35176,2606937,37,3284,2,0
237,http://dengwm1974.haodf.com/,4.3,46,295,74910,2200438,29,3479,2,0
241,http://drl3608.haodf.com/,4.8,72,66,6135,580157,0,560,2,0
2510,http://wxp13.haodf.com/,4.4,90,632,72635,1519124,76,5041,2,0
265,http://guqihua.haodf.com/,4,21,171,51038,4682601,6,3218,2,0
274,http://wenjiqiu75.haodf.com/,4.9,218,1838,73440,3527310,31,5084,2,0
2810,http://liuhongbao.haodf.com/,4.7,73,630,44916,497359,1,2090,2,0
2910,http://zhangpengkidney.haodf.com/,4.7,88,819,41540,1556006,11,3116,2,0
301,http://drhongyantong.haodf.com/,4.9,79,542,46900,2292016,42,3190,2,0
3110,http://laiyueyun.haodf.com/,4.7,58,209,29070,2059374,0,2560,2,0
324,http://heguangsheng.haodf.com/,4.5,106,902,279083,17168030,77,12357,2,0
334,http://zhengyini.haodf.com/,4.4,48,1338,118875,2312912,19,6793,2,0
3410,http://Fangqing123.haodf.com/,4.3,152,1618,188255,28428786,2494,7201,2,0
353,http://guankai.haodf.com/,4.8,297,440,87062,11022930,9,10228,2,0
372,http://duanyuyun.haodf.com/,4.1,12,67,8320,173117,3,627,2,0
381,http://houyongqiang120.haodf.com/,3.9,5,82,76830,1997942,0,4568,2,0
391,http://jiaoliqun.haodf.com/,4.4,246,1674,156255,9873390,14,8435,2,0
401,http://liangjiantao.haodf.com/,4.4,168,118,22502,1976173,24,2480,2,0
411,http://edward0061.haodf.com/,4.3,55,86,35945,1982496,16,4081,2,0
421,http://lianweipumch.haodf.com/,4.1,492,2859,340309,17755032,106,15812,2,0
431,http://hexiaosheng.haodf.com/,4.1,42,338,61050,8156781,1363,3376,2,0
441,http://heyuandong.haodf.com/,4,21,116,16410,274951,16,860,2,0
451,http://lyd0622.haodf.com/,3.7,2,15,19290,787413,0,2359,2,0
461,http://fangtiedr.haodf.com/,5,304,716,109490,4195537,63,10166,2,0
471,http://sunchengyan.haodf.com/,4.7,136,205,69062,7196407,48,5429,2,0
481,http://drjianglijun.haodf.com/,5,196,764,42750,797055,4,1591,2,0
491,http://jiangsl301.haodf.com/,4.7,132,216,16485,556263,14,1345,2,0
501,http://dryanjun.haodf.com/,4.6,239,578,61075,2219374,3,4146,2,0
511,http://xieyq.haodf.com/,4.6,209,215,20094,1340573,6,1791,2,0
521,http://lxdong.haodf.com/,4.4,277,1550,189525,10135321,41,9688,2,0
531,http://yannzhchina.haodf.com/,4.5,58,205,10270,297665,2,839,2,0
541,http://chenjimei.haodf.com/,4.5,178,1098,121675,5652457,26,6716,2,0
551,http://FWHDC.haodf.com/,4.5,206,2321,107233,8564050,69,6248,2,0
561,http://lianfeng.haodf.com/,3.8,51,213,67361,5466057,136,4148,2,0
571,http://drchinkenkon.haodf.com/,4.9,364,1352,55840,4208715,5,6748,2,0
581,http://tjzhanglei.haodf.com/,4.7,177,134,15070,611263,13,1647,2,0
591,http://liuchunjun.haodf.com/,4.7,455,717,81405,4708940,42,6024,2,0
601,http://xiefenghe.haodf.com/,4.6,125,233,49928,1661189,10,4578,2,0
611,http://wangbin6666.haodf.com/,4.8,162,808,112508,3530945,30,5468,2,0
621,http://zhangyuguang18.haodf.com/,4.5,131,821,139495,2804274,22,6609,2,0
631,http://litianshi.haodf.com/,4.3,205,1345,265694,11312518,60,11387,2,0
641,http://yingfoun.haodf.com/,4.4,56,290,50670,2032923,18,4088,2,0
651,http://cc88.haodf.com/,4.2,47,219,80681,6383029,69,6417,2,0
661,http://taoran129.haodf.com/,4.2,43,51,32970,1354121,7,2753,2,0
671,http://earthquake.haodf.com/,3.8,13,55,35020,2130931,14,3324,2,0
681,http://sq049.haodf.com/,3.4,3,28,18155,1771607,69,1849,2,0
691,http://qiliqiang.haodf.com/,5,368,2918,166490,5752307,24,11281,2,0
701,http://wugaosong.haodf.com/,4.6,174,1051,65220,4638559,38,7309,2,0
711,http://duzhenggui.haodf.com/,4.6,115,1006,45400,742003,4,3041,2,0
721,http://gsfx2005.haodf.com/,4.5,257,1136,131009,9184425,29,9223,2,0
731,http://drchenhongliang.haodf.com/,4.5,108,503,44010,1018494,1,3460,2,0
741,http://liuchunping.haodf.com/,4.4,131,466,42895,2637498,1,3899,2,0
751,http://lujinsong.haodf.com/,4.4,149,103,17320,1973492,2,3049,2,0
761,http://wangkun.haodf.com/,4.4,150,1526,80630,5324754,50,4996,2,0
771,http://zhangchaojie.haodf.com/,4.3,155,1127,106211,9780053,77,6865,2,0
781,http://wooj.haodf.com/,4.1,46,356,40209,2882327,17,2765,2,0
791,http://drliuguangyu.haodf.com/,4.1,127,649,63275,6492449,2,2049,2,0
801,http://drliuhui.haodf.com/,3.9,30,63,12360,1122854,0,1235,2,0
811,http://drchenshanwen.haodf.com/,5,353,1179,98775,2300159,195,5719,2,0
821,http://yedingwei.haodf.com/,4.7,339,1360,163615,14278375,29,10926,2,0
831,http://joeliweiguo.haodf.com/,4.5,411,303,61596,3844998,12,6090,2,0
841,http://drdaibo.haodf.com/,4.5,162,457,25010,2171408,33,2469,2,0
851,http://yangbin710.haodf.com/,4.5,182,690,29815,750722,30,1591,2,0
861,http://qianzhangbmu.haodf.com/,4.4,254,660,112670,8248547,61,7219,2,0
871,http://drlyq.haodf.com/,4.4,80,155,23075,300281,0,1922,2,0
881,http://Wtianpeng.haodf.com/,4.4,58,419,64775,1496235,46,5073,2,0
891,http://chandlerwang.haodf.com/,4.3,55,105,8660,703080,5,1428,2,0
901,http://lixuesong.haodf.com/,4.2,163,533,84019,6196448,40,4195,2,0
911,http://caotangfengqiang.haodf.com/,3.9,18,90,20125,289339,19,1275,2,0
921,http://jiangmanbodr.haodf.com/,3.7,6,66,61390,1796780,7,6196,2,0
931,http://yangzhying.haodf.com/,4.5,197,759,103787,9902720,35,8106,2,0
941,http://yangtian6666.haodf.com/,4.4,50,194,11196,841236,34,1391,2,0
951,http://shixianjie.haodf.com/,4.3,106,568,103505,5775515,15,8253,2,0
961,http://zhenglihuahua.haodf.com/,4.7,163,745,59300,2235743,60,5607,2,0
971,http://lihuidf.haodf.com/,4.7,209,627,66892,4148024,16,6006,2,0
981,http://baoming.haodf.com/,4.6,78,690,137505,11542367,23,9542,2,0
991,http://suny1233.haodf.com/,4.6,37,263,15600,294072,3,1352,2,0
1001,http://fanxindong.haodf.com/,5,214,695,169346,7231754,4,11890,2,0
1011,http://litan0919.haodf.com/,5,237,288,20760,888111,7,1777,2,0
1021,http://guohongjie.haodf.com/,4.6,330,1204,97319,4791041,72,7291,2,0
1031,http://zhangchenghai1.haodf.com/,4.6,80,366,33460,1122074,23,2829,2,0
1041,http://zhanghaodoc.haodf.com/,4.6,177,495,64565,3567980,0,5279,2,0
1051,http://huhai.haodf.com/,4.8,216,1209,219313,22550474,71,17065,2,0
1061,http://huanggengwen.haodf.com/,4.6,165,918,35625,1051501,82,1934,2,0
1071,http://binbin35.haodf.com/,4.7,289,331,77875,6132329,23,6301,2,0
1081,http://renjianan.haodf.com/,4.5,468,716,101588,8448551,20,6519,2,0
1091,http://xiaoyong9995.haodf.com/,4.5,153,204,20515,797484,35,1765,2,0
1101,http://zhaohmdr.haodf.com/,4.5,101,975,40725,585990,9,2000,2,0
1111,http://tyl1990.haodf.com/,4.4,108,245,24192,2099118,69,2701,2,0
1121,http://hanbaosan.haodf.com/,4.3,255,2612,205859,29085656,246,9833,2,0
1131,http://wujinzhu1124.haodf.com/,4.2,217,219,82135,1759774,139,4276,2,0
1151,http://shaotl.haodf.com/,4.2,396,3179,405567,33185264,31,26013,2,0
1161,http://chenshuqin1021.haodf.com/,5,172,1587,97905,1787823,0,5079,2,0
1171,http://chenfeidr.haodf.com/,5,286,1375,78380,5384803,7,5896,2,0
1181,http://huminyisheng.haodf.com/,4.9,94,1817,135765,629329,0,6461,2,0
1191,http://Wangdonghongdr.haodf.com/,4.8,125,664,87815,1410389,18,8378,2,0
1201,http://hongling529.haodf.com/,4.2,413,1342,131965,6980018,22,8988,2,0
1211,http://lxyhys.haodf.com/,4.6,208,451,122850,1296980,30,7715,2,0
1221,http://xuhainan123.haodf.com/,4.7,79,1218,72360,1635512,19,5824,2,0
1231,http://zhaoqianyx.haodf.com/,4.7,90,237,36210,2282015,24,3879,2,0
1241,http://xuchengkang.haodf.com/,4.6,110,793,74841,5790205,18,6875,2,0
1251,http://panlingya.haodf.com/,4.6,355,1887,56320,17792007,0,6760,2,0
1261,http://dengxiaohui.haodf.com/,4.6,116,385,73796,7218626,30,6794,2,0
1271,http://yszlfy.haodf.com/,4.6,163,610,53075,4891362,8,4783,2,0
1281,http://zhuzhengxia.haodf.com/,4.5,69,597,117315,1645448,2,7597,2,0
1291,http://zhouk88.haodf.com/,4.5,76,1434,83737,6678368,39,5945,2,0
1301,http://sjzwhw.haodf.com/,4.5,45,400,73905,1423196,79,4095,2,0
1311,http://chengjiumei.haodf.com/,4.3,225,1496,264740,19491572,15,18378,2,0
1321,http://yinliandi.haodf.com/,4.5,54,696,148760,11411259,1,8933,2,0
1331,http://shannc.haodf.com/,4.4,32,408,49175,1237976,23,3580,2,0
1341,http://chenweilinxh.haodf.com/,4.4,58,504,54400,3216294,58,4206,2,0
1351,http://zhaomxdr.haodf.com/,4.4,35,221,33075,497485,6,1986,2,0
1361,http://liuwei3956.haodf.com/,4.3,49,181,17335,315637,1,1389,2,0
1371,http://mataodr.haodf.com/,4.3,41,190,78645,4960260,19,5464,2,0
1381,http://liliuxia.haodf.com/,4.3,27,101,29850,2753194,20,2613,2,0
1391,http://wangbin6758.haodf.com/,4.3,44,388,77250,1750094,11,5806,2,0
1401,http://linbei.haodf.com/,4.3,93,635,99530,11512280,54,7641,2,0
1411,http://jzc88.haodf.com/,4.3,78,1103,483232,32141290,11,17399,2,0
1421,http://yangniandr.haodf.com/,3.9,15,67,42995,1077293,1,3273,2,0
1431,http://tianyimeidr.haodf.com/,3.7,13,68,30465,1591634,97,2616,2,0
1441,http://liuming7678.haodf.com/,5,156,720,80395,2855794,21,5268,2,0
1451,http://wxinhua.haodf.com/,4.9,74,623,55425,1583255,1,2837,2,0
1461,http://heyiping9999.haodf.com/,4.7,90,1431,99510,1334830,15,4460,2,0
1471,http://tangzhijiandr.haodf.com/,4.6,46,376,34720,572561,3,2435,2,0
1481,http://cjh0290.haodf.com/,4.5,16,230,39255,913655,10,2874,2,0
1491,http://lijiedrdoctor.haodf.com/,4.3,16,543,38100,296686,3,1320,2,0
1501,http://lhy81048.haodf.com/,4.2,6,61,12175,216007,2,1129,2,0
1511,http://baosh2002.haodf.com/,5,318,1464,200552,12500164,56,11413,2,0
1551,http://dubotao.haodf.com/,4.5,170,692,188884,12924199,69,12600,2,0
1561,http://gaosj.haodf.com/,4.5,233,1286,138001,12144507,9,9217,2,0
1581,http://szzhanghong.haodf.com/,4.1,195,2296,235808,18588679,57,6078,2,0
1591,http://liujunlj.haodf.com/,3.6,10,68,34635,717446,3,2558,2,0
1601,http://Haojing1978.haodf.com/,3.2,2,13,22050,1151858,0,2482,2,0
1611,http://huameima.haodf.com/,4.5,124,1358,38500,564368,1,1541,2,0
1621,http://Hgqdr.haodf.com/,4.3,79,1321,116965,1794062,22,9076,2,0
1631,http://xzc47.haodf.com/,4.5,119,427,60468,2742164,5,4494,2,0
1641,http://liyuqindr.haodf.com/,4.4,77,178,19875,117305,1,1664,2,0
1651,http://zlc051.haodf.com/,4.2,62,981,133255,2339294,1,6357,2,0
1661,http://wangxiuying07.haodf.com/,4.2,52,226,36455,2214894,27,2881,2,0
1671,http://wujunrmyy.haodf.com/,4.2,76,1894,33505,1265177,109,778,2,0
1681,http://qianjiangchaodr.haodf.com/,4.1,45,578,37260,268918,3,1896,2,0
1691,http://baihaitao.haodf.com/,4.2,35,549,21260,353045,33,1325,2,0
1701,http://huangleidr.haodf.com/,4,13,48,22097,2117735,9,1377,2,0
1711,http://guzaiyan.haodf.com/,3.7,4,12,5730,1581044,25,674,2,0
1721,http://zzjwlb123456.haodf.com/,3.6,7,65,31135,483895,61,1839,2,0
1731,http://cong623636809.haodf.com/,3.4,0,3,10835,167956,0,692,2,0
1741,http://ayzhenghong.haodf.com/,5,105,632,69575,828747,0,3613,2,0
1751,http://dengchun1968.haodf.com/,4.8,72,1019,68760,921059,2,3736,2,0
1771,http://jirx0606.haodf.com/,4.9,205,888,65746,3055963,1,4145,2,0
1781,http://genggang550928.haodf.com/,4.7,141,875,58175,1180738,5,3614,2,0
1791,http://wangjr.haodf.com/,4.7,137,724,47120,2090446,41,3753,2,0
1801,http://drjyyou.haodf.com/,5,132,1044,88730,1586477,17,7226,2,0
1811,http://jinyuldyy.haodf.com/,4.8,103,544,76480,2408461,15,5540,2,0
1821,http://chenchangbindr.haodf.com/,4.8,67,289,31920,402007,5,2484,2,0
1831,http://zhuxiaohuadr.haodf.com/,4.1,8,16,12593,1052262,2,1293,2,0
1851,http://huayimin.haodf.com/,5,520,646,78446,3628459,22,4655,2,0
1861,http://hanbo35.haodf.com/,4.9,382,567,91230,3859827,20,6911,2,0
1871,http://jrdoctoryang.haodf.com/,4.5,63,219,29145,816280,12,1935,2,0
1881,http://lixiaomei.haodf.com/,4.4,246,954,124855,8490914,30,7346,2,0
1891,http://xielijian.haodf.com/,4.3,38,172,36594,1977425,16,2455,2,0
1901,http://gaoyuanfu.haodf.com/,4.7,142,502,48776,2475489,3,2989,2,0
1911,http://lilysun0930.haodf.com/,4.9,80,804,55070,639763,2,1398,2,0
1921,http://ertongzhuziyang.haodf.com/,5,68,635,55935,840186,32,2396,2,0
1931,http://yanjienfm.haodf.com/,4.6,112,369,56582,6759415,22,5649,2,0
1941,http://sungch001.haodf.com/,5,87,1310,62870,811647,9,2241,2,0
1951,http://jinyanliang2000.haodf.com/,4.6,82,298,22758,1078591,14,1494,2,0
1961,http://drzhoubin.haodf.com/,4.9,100,433,54345,434537,19,4828,2,0
1971,http://shichuankui.haodf.com/,5,772,3521,387965,8565130,41,18256,2,0
1981,http://liyunlingdr.haodf.com/,4.8,116,788,64770,706798,16,3981,2,0
1991,http://jiangyanling917.haodf.com/,4.8,73,392,44080,829035,1,3903,2,0
2001,http://wanmingshun.haodf.com/,4.5,91,430,63673,1671870,28,3858,2,0
2011,http://drzhaolimin.haodf.com/,5,127,325,64100,2837253,1,5583,2,0
2021,http://liyun742.haodf.com/,4.9,84,866,60210,773885,28,3212,2,0
2031,http://zouyu2013.haodf.com/,4.8,56,181,69245,1907706,34,7432,2,0
2071,http://zhoudekaidr.haodf.com/,5,404,1360,127245,2041840,9,10345,2,0
2081,http://surgeonhubo.haodf.com/,4.5,156,272,30795,627221,7,1910,2,0
2101,http://renhongxiadr.haodf.com/,4.4,96,438,21020,313815,1,1595,2,0
2111,http://zhangyuebindr.haodf.com/,4.3,45,438,40190,595890,4,3247,2,0
2121,http://yingzhou.haodf.com/,4.3,98,367,29665,659692,5,1159,2,0
2131,http://likaikerry.haodf.com/,4.2,56,316,28375,1346650,9,2021,2,0
2141,http://chenhaichen.haodf.com/,3.9,231,3521,273560,2066090,24,7134,2,0
2181,http://harrysunhl.haodf.com/,4.9,206,232,18955,1556476,58,2126,2,0
2191,http://lizijian.haodf.com/,4.9,147,473,56734,3475963,27,4012,2,0
2201,http://yuyonglinhdf.haodf.com/,4.7,86,51,11605,172006,131,692,2,0
2211,http://xhwangjh.haodf.com/,4.6,127,188,56455,4642560,19,7831,2,0
2221,http://lifengdoc.haodf.com/,4.8,101,404,19098,1043206,87,1617,2,0
2231,http://fupeiliang.haodf.com/,4.6,48,125,12595,283147,14,1068,2,0
2241,http://lishugang.haodf.com/,4.5,206,335,41817,5212790,7,4479,2,0
2251,http://gaoxurendr.haodf.com/,4.3,198,247,53710,6756503,643,9131,2,0
2261,http://gzhuangzq.haodf.com/,4.4,76,528,66147,4330932,423,5198,2,0
2271,http://haiyong.haodf.com/,4.3,70,533,115277,7569645,202,6969,2,0
2281,http://zhanghongmd.haodf.com/,4.2,69,266,48860,3137332,193,3400,2,0
2291,http://aoplatedoctor.haodf.com/,4.1,41,170,46725,977879,107,3486,2,0
2301,http://sunchangying.haodf.com/,3.7,7,25,23726,1205489,18,2869,2,0
2311,http://lhbdalian243.haodf.com/,3.5,3,20,20990,907521,10,2461,2,0
2321,http://jiangliangputh.haodf.com/,5,379,1418,204660,16193439,109,14983,2,0
2331,http://yangqiangdoctor.haodf.com/,4.9,131,350,27150,728669,43,2909,2,0
2341,http://orthoyang.haodf.com/,4.8,122,196,17855,937238,7,3325,2,0
2351,http://microortho.haodf.com/,4.5,41,135,39385,1586643,20,3655,2,0
2361,http://jianyuny.haodf.com/,4.9,162,461,52680,2551742,18,3614,2,0
2381,http://xulei68.haodf.com/,4.6,93,476,31920,1666908,9,2367,2,0
2391,http://xuhailin.haodf.com/,4.9,100,178,20040,1046625,22,1481,2,0
2401,http://yuantao1967.haodf.com/,5,94,576,59165,1017513,0,4003,2,0
2431,http://wangzimin.haodf.com/,4.6,101,119,31242,2722109,58,2759,2,0
2441,http://tangqiheng.haodf.com/,4.6,45,56,3455,134605,1,360,2,0
2451,http://havestlee.haodf.com/,4.5,244,459,139338,9860125,5,11098,2,0
2461,http://wangxiaoying08.haodf.com/,4.7,190,717,177683,11286694,34,12646,2,0
2471,http://siwodo.haodf.com/,4.8,102,264,49309,1043190,13,3492,2,0
2481,http://xu7jin.haodf.com/,4.7,111,173,31106,1818251,0,2933,2,0
2491,http://shshenqin.haodf.com/,4.7,83,488,63653,2656005,19,4994,2,0
2501,http://lipengjing.haodf.com/,4.7,101,203,18285,532036,0,1781,2,0
2511,http://yuzhiqiangdr.haodf.com/,4.6,91,282,43977,2005580,14,3389,2,0
2521,http://hyang1007.haodf.com/,4.6,93,293,28588,1871744,22,2818,2,0
2531,http://chenyouxin.haodf.com/,4.7,357,785,86839,10041330,51,9764,2,0
2541,http://wangwjchina.haodf.com/,4.7,54,505,21825,674343,21,3177,2,0
2551,http://lizhengkang58.haodf.com/,4.5,316,239,102675,4075879,25,4709,2,0
2561,http://chenyueguo.haodf.com/,4.5,70,167,38770,3834954,17,3144,2,0
2571,http://dongbaixia.haodf.com/,4.4,26,197,37460,1503993,5,4569,2,0
2581,http://limingwu.haodf.com/,4.2,50,56,8839,1265784,1,1232,2,0
2591,http://qikunying.haodf.com/,4,9,23,17765,607059,45,2025,2,0
2601,http://zhaoyangwang.haodf.com/,4,9,7,1760,232719,0,322,2,0
2611,http://aipinggu.haodf.com/,3.3,2,13,9416,619888,0,745,2,0
2621,http://xiangdm.haodf.com/,4.8,239,1275,157830,8139643,35,9426,2,0
2631,http://zhudehai.haodf.com/,4.6,162,555,122806,8416879,46,9229,2,0
2641,http://ykyg.haodf.com/,4,275,1492,945647,80835414,395,69183,2,0
2671,http://rockersong.haodf.com/,4.9,42,211,74945,3410692,3,7238,2,0
2681,http://zhangxiaohui1983.haodf.com/,4.5,152,287,40725,1794065,2,3285,2,0
2691,http://Drdingpeng.haodf.com/,4.9,75,89,6030,192721,2,869,2,0
2701,http://BingFang.haodf.com/,4.7,58,602,100944,9548388,35,6550,2,0
2711,http://drchenzhuo.haodf.com/,4.9,96,185,25415,678964,2,2417,2,0
2721,http://jimxiaojian.haodf.com/,4.8,118,1338,43440,317011,7,1090,2,0
2731,http://dengyanhong7.haodf.com/,4.3,18,200,15693,786906,46,973,2,0
2751,http://wangshanhaifu.haodf.com/,4.4,76,233,33685,2012880,22,2852,2,0
2761,http://qingleigao.haodf.com/,4.9,169,374,35085,1620094,0,2582,2,0
2771,http://xugang5.haodf.com/,4.5,20,129,60551,6756408,250,5611,2,0
2781,http://yantaiqiang.haodf.com/,4.6,92,130,13675,1364463,3,1727,2,0
2791,http://zhuiyuan87.haodf.com/,5,57,896,44125,552923,0,1392,2,0
2801,http://zhaifengxia.haodf.com/,4.9,49,236,70095,2978189,1,7053,2,0
2811,http://judy815.haodf.com/,4.7,410,2641,345446,42241814,32,16602,2,0
2821,http://chenruixuecrx.haodf.com/,4.5,228,1160,101938,7949094,2,5830,2,0
2831,http://laimaohuadoctor.haodf.com/,4.7,55,432,75414,7541100,75,6017,2,0
2841,http://zengcheng1988.haodf.com/,4.5,137,814,161488,15641949,96,10484,2,0
2851,http://zhaohonglihaodf.haodf.com/,4.2,83,365,69175,7129815,50,3732,2,0
2861,http://tengxiuxiang.haodf.com/,4.2,93,702,206690,21023370,22,16837,2,0
2871,http://hymaxian.haodf.com/,4.2,22,154,21824,421131,3,1187,2,0
2881,http://songchundong.haodf.com/,4.9,70,198,17940,373994,22,1599,2,0
2891,http://caolf.haodf.com/,4.3,21,264,33145,559729,11,2595,2,0
2901,http://wulq1211.haodf.com/,3.9,28,26,27615,3575016,15,2412,2,0
2911,http://likaihua.haodf.com/,4.6,41,139,38565,2687480,43,3212,2,0
2921,http://libohua811016.haodf.com/,4.7,52,64,17630,576774,7,1362,2,0
2931,http://vipzhihong.haodf.com/,4.6,116,514,111980,2278512,6,8214,2,0
2941,http://libo.haodf.com/,5,128,600,147655,13791815,172,11359,2,0
2951,http://zhoubindaifu.haodf.com/,4.5,59,293,42835,15176736,16,3937,2,0
2961,http://hexinguodr.haodf.com/,4.5,52,276,40890,1000964,33,3146,2,0
2971,http://liiuguangwei.haodf.com/,4.2,17,95,13000,639907,116,1668,2,0
2981,http://lijingwei120.haodf.com/,3.7,1,12,24895,1748850,2,2753,2,0
2991,http://shisuofang.haodf.com/,4.7,128,618,99480,9821899,184,7976,2,0
3001,http://zhangxiaomeidoc.haodf.com/,4.3,66,33,3945,66317,15,490,2,0
3021,http://gaojiandong.haodf.com/,4.3,12,28,7472,540860,2,478,2,0
3031,http://yepeizhi.haodf.com/,4.8,117,578,59334,3451280,22,3619,2,0
3041,http://harvyhuang.haodf.com/,4.4,43,631,28335,468694,10,1707,2,0
3051,http://tianjianhui.haodf.com/,4.5,154,1433,95917,6716318,40,7826,2,0
3061,http://wuwanyin.haodf.com/,4.3,52,260,57962,6219953,37,4695,2,0
3071,http://lidahys.haodf.com/,4.6,213,3083,341437,24142757,94,17647,2,0
3081,http://wangweitaodr.haodf.com/,4.9,67,181,14020,498014,15,1208,2,0
3091,http://xuguangfu.haodf.com/,4.8,193,640,184420,15118748,115,8344,2,0
3101,http://twmcgcyx.haodf.com/,4.4,18,48,49629,5575264,42,3879,2,0
3111,http://qinguozheng.haodf.com/,4.8,81,703,96708,6166820,35,8121,2,0
